followup_id	plot_label	corpus_database_id	name	followup_track	original_assigned_to	decision	confidence	gpt_needed	assign_after_codex	selected_artifact_ids	selected_local_paths	selected_sample_paths	parser_evidence_counts	decision_basis	recommended_next_action	landing_url	raw_url	existing_local_paths
result_artifact_followup_448362d88c83d644	figure1	lead_awesome_emdr_misinfo	EMDR and misinformation	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_c26102ae72ef0565 | source_artifact_9bca71d0f765091d | source_artifact_316e53fe94c3a17b | source_artifact_ae7f0b9e087f709a | source_artifact_30f3c4bbe4d4bead | source_artifact_59f18887a89096ac | source_artifact_793903880f62b981 | source_artifact_dc7abeb7c4aeda11	data/raw/source_artifacts/figure1_acquisition_tabular_first/lead_awesome_emdr_misinfo/source_artifact_c26102ae72ef0565__replication_exp1_clean.csv | data/raw/source_artifacts/figure1_acquisition_tabular_first/lead_awesome_emdr_misinfo/source_artifact_9bca71d0f765091d__replication_clean.csv | data/raw/source_artifacts/figure1_acquisition_tabular_first/lead_awesome_emdr_misinfo/source_artifact_316e53fe94c3a17b__replication_clean.csv | data/raw/source_artifacts/figure1_acquisition_remaining_downloadable/lead_awesome_emdr_misinfo/source_artifact_dc7abeb7c4aeda11__awesome-replicability-data	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c26102ae72ef0565.json | steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9bca71d0f765091d.json | steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_316e53fe94c3a17b.json | steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_remaining_downloadable/artifact_samples/source_artifact_dc7abeb7c4aeda11.json	parser_rows=8; sampled=3; high=0; medium=3; extracted=0	Matched existing plot source catalog integrated source. Awesome lie-language paired raw csvs: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=12; catalog_usable_pair_rows=11; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=11; cols=14 | promoted pair table; rows=1; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; github_01__original_clean.csv, github_01_download.json, github_02__replication1_clean.csv, github_02_download.json, github_03__replication2_clean.csv, github_03_download.json, github_04__process.R, github_04_download.json, github_contents_file_list.csv, github_contents_manifest.json, landing_preview.bin, landing_probe.json | raw lead-harvest artifact directory present; downloaded_payload_present; github_01__original_clean.csv, github_01_download.json, github_02__replication_clean.csv, github_02_download.json, github_contents_file_list.csv, github_contents_manifest.json, landing_preview.bin, landing_probe.json, raw__replication_clean.csv, raw_download.json, raw_preview.bin, raw_probe.json | raw lead-harvest artifact directory present; downloaded_payload_present; github_01__original_clean.csv, github_01_download.json, github_02__replication_clean.csv, github_02_download.json, github_contents_file_list.csv, github_contents_manifest.json, landing_preview.bin, landing_probe.json, raw_download.json, raw_preview.bin, raw_probe.json | raw lead-harvest artifact directory present; downloaded_payload_present; github_01__original_cleaned.csv, github_01_download.json, github_02__replication2_cleaned.csv, github_02_download.json, github_03__replication1_cleaned.csv, github_03_download.json, github_04__process.R, github_04_download.json, github_contents_file_list.csv, github_contents_manifest.json, landing_preview.bin, landing_probe.json | raw lead-harvest artifact directory present; downloaded_payload_present; github_01__original_exp1_clean.csv, github_01_download.json, github_02__original_exp2_clean.csv, github_02_download.json, github_03__replication_exp2_clean.csv, github_03_download.json, github_04__replication_exp1_clean.csv, github_04_download.json, github_contents_file_list.csv, github_contents_manifest.json, landing_preview.bin, landing_probe.json | raw lead-harvest artifact directory present; downloaded_payload_present; github_01__yoga_replication_cleaned.csv, github_01_download.json, github_02__yoga_original_cleaned.csv, github_02_download.json, github_03__meditation_original_cleaned.csv, github_03_download.json, github_04__meditation_replication_cleaned.csv, github_04_download.json, github_05__original_process.r, github_05_download.json, github_06__replication_process.r, github_06_download.json | raw lead-harvest artifact directory present; landing_probe_only; landing_preview.bin, landing_probe.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://github.com/ying531/awesome-replicability-data	https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/emdr_misinfo/replication_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/mindbody_selfcentrality/replication_exp2_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/queue/replication_round1_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/pain_coop/replication_registered_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/cleaniness_moral/replication_exp1_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/lie_language/replication_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/time_honest/replication_exp1_clean.csv	
result_artifact_followup_bd629b4976dc06aa	figure1	lead_eqipd_2022	EQIPD Arroyo-Araujo 2022	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_040d93cbad3a20ee	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_eqipd_2022/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_040d93cbad3a20ee.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. EQIPD stagewise open-field lab contrasts: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=7; catalog_usable_pair_rows=21; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=21; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Stage_2_local_protocol_data.csv, osf_01_download.json, osf_02__Stage_2_harmonized_cohort_data.csv, osf_02_download.json, osf_03__Stage_2_heterogenized_cohort_data.csv, osf_03_download.json, osf_04__Stage_3_data.csv, osf_04_download.json, osf_05__Stage_1_data.csv, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/8f6yr/		
result_artifact_followup_b969006c8d4b35f9	figure1	lead_ern_pe_rrr_openneuro	ERN Pe psychometrics RRR	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_81d6e2d716620462	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_ern_pe_rrr_openneuro/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_81d6e2d716620462.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://openneuro.org/datasets/ds004602/versions/1.0.1		
result_artifact_followup_d934664f02857358	figure1	lead_eyewitness_ten_countries_2018	Eyewitness memory distortion in ten countries	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_e83c071d3c5fd743	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_eyewitness_ten_countries_2018/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_e83c071d3c5fd743.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Eyewitness ten-country paper table rescue: integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=5; catalog_usable_pair_rows=5; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/a35rx/		
result_artifact_followup_448f996ecbb9f8c7	figure1	lead_greed_ses_2016	Greed by SES replications	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_78492a7945cebae6	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_greed_ses_2016/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_78492a7945cebae6.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Greed x SES meta-analysis script: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=1; catalog_usable_pair_rows=4; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=4; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Raw_Replication_1_mTurk_.csv, osf_01_download.json, osf_02__Replication_4_Data.sav, osf_02_download.json, osf_03__Raw_Replication_3_mTurk_.csv, osf_03_download.json, osf_04__Replication_2_Data.sav, osf_04_download.json, osf_05__Replication_1_Data_Corrected.sav, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/92qkx/		
result_artifact_followup_582b5632d207c75e	figure1	lead_ibl_repro_ephys_2024	IBL Reproducible Ephys	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_868c738878bf997e	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_ibl_repro_ephys_2024/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_868c738878bf997e.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://registry.opendata.aws/ibl-reproducible-ephys/		
result_artifact_followup_b55dcd11a211949a	figure1	lead_ies_systematic_replication	IES Systematic Replication awards	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_bf4df497834decfd	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_ies_systematic_replication/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_bf4df497834decfd.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://ies.ed.gov/funding/research/programs/research-grants-focused-on-systematic-replication		
result_artifact_followup_a91293a294aefeb5	figure1	lead_independent_replication_initiative	Independent Replication Initiative	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_347fc2cfc0b5f196	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_independent_replication_initiative/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_347fc2cfc0b5f196.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Pipeline supplement + packet data: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=10; catalog_usable_pair_rows=10; notes=Nine rows are converted from supplement-reported key-test statistics; Intuitive Economics uses the packet CSV to recover the replication-side correlation directly. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | raw lead-harvest artifact directory present; downloaded_payload_present; Data_Descriptor.pdf, PIPR_1.csv, PIPR_2.csv, PIPR_3.csv, PPIR_1_4_intuitive_economics.sps, PPIR_1_7_burn_in_hell.sps, PPIR_2_1_presumption_of_guilt.sps, PPIR_2_3_moral_cliff.sps, PPIR_2_9_bad_tipper.sps, PPIR_3_10_belief_act_inconsistency.sps, PPIR_3_5_higher_standard_charity.sps, PPIR_3_5_higher_standard_company.sps	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://www.nature.com/articles/sdata201682		
result_artifact_followup_4fa649c9aacc6985	figure1	lead_jaljuli_kafkafi_2023	Jaljuli Kafkafi multi lab rodent replication	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_3d8564fbee29713d	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_jaljuli_kafkafi_2023/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_3d8564fbee29713d.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://phenome.jax.org/		
result_artifact_followup_d5b5c5462626fa50	figure1	lead_angrist_learning_curve_2023	Learning Curve tutoring replication	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_e020d85261462120	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_angrist_learning_curve_2023/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_e020d85261462120.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://www.openicpsr.org/openicpsr/project/189561/view		
result_artifact_followup_47d7099b10ff94fd	figure1	lead_linguistic_frame_liability	Linguistic frame effect on blame and liability	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_bf87db134308a557	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_linguistic_frame_liability/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_bf87db134308a557.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Linguistic frame liability clean csvs: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=6; catalog_usable_pair_rows=6; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Materials.docx, osf_01_download.json, osf_02__Instructions_and_informed_consent.docx, osf_02_download.json, osf_03__Materials_translation_final.docx, osf_03_download.json, osf_04__rrr_stage-1_the-blame-game-main-text.docx, osf_04_download.json, osf_05__Study_1a_Croatian_materials_SurveyMonkey.pdf, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/jmknw/		
result_artifact_followup_24a887d0dab3d72b	figure1	lead_manyclasses_2	ManyClasses 2	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_b1c4ac4241c7f6d2	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_manyclasses_2/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_b1c4ac4241c7f6d2.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://osf.io/t5ma3/		
result_artifact_followup_529f62c4217f231f	figure1	lead_musicianship_eeg_2025	Musicianship EEG multi site replication	codex_parser_or_result_mapping	codex	local_artifacts_not_generic_result_tables	medium	no	none	source_artifact_9f9e3b3029f503c7 | source_artifact_035ca89920445df0	data/raw/source_artifacts/figure1_acquisition_tabular_first/lead_musicianship_eeg_2025/source_artifact_9f9e3b3029f503c7__main.zip	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9f9e3b3029f503c7.json	parser_rows=2; sampled=1; high=0; medium=0; extracted=0	Sampled/local artifacts exist, but parser routing found no strong result-table evidence.	Keep local artifacts as provenance/context; do not ask GPT unless a source-family decision later makes this source high-value.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SKOWNK	https://github.com/kellywhiteford/MusicianshipEEG/archive/refs/heads/main.zip	
result_artifact_followup_94a21e35e04e2bf5	figure1	lead_news_discernment_replication	News discernment France Germany replication	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_8e204d13bef22b92	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_news_discernment_replication/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_8e204d13bef22b92.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://osf.io/mw4gu/?view_only=e57bea7b74d94eaaac94e5eafcda581a		
result_artifact_followup_fe6f19610ead1c82	figure1	lead_nieuwland_2018_delong	Nieuwland 2018 DeLong replication	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_129d752a31cb30c3	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_nieuwland_2018_delong/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_129d752a31cb30c3.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://elifesciences.org/articles/33468		
result_artifact_followup_880ad5fad7d0b94e	figure1	lead_online_image_credibility	Online image credibility replication	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_38b4ce5647e4d5ac	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_online_image_credibility/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_38b4ce5647e4d5ac.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Online image credibility README equivalence table: integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=11; catalog_usable_pair_rows=11; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/yjv5w/		
result_artifact_followup_3eadf4ae673ca517	figure1	lead_psa_002_object_orientation	PSA 002 object orientation	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_612ef4e63ebd8e8f	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_psa_002_object_orientation/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_612ef4e63ebd8e8f.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. PSA-002 object orientation lab rows: integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=2; catalog_usable_pair_rows=2; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/e428p/		
result_artifact_followup_235fb04b91ea00ba	figure1	lead_psa_004_turri	PSA 004 JTB Turri	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_5cb84e889d027b1e	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_psa_004_turri/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_5cb84e889d027b1e.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. PSA 004 Turri article table rescue: integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=1; catalog_usable_pair_rows=1; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/x978m/		
result_artifact_followup_4aa61d9f76fdf0ec	figure1	lead_protzko_2023_nhb	Protzko 2023 NHB	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_74f241373baa9262	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_protzko_2023_nhb/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_74f241373baa9262.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Protzko NHB asymmetry writeup: integrated_in_build=True; terminal_status=staged; classification=harvest-promoted pair table; live_pair_rows=3; catalog_usable_pair_rows=3; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/6t9vm/		
result_artifact_followup_a298f0229a097d23	figure1	lead_public_admin_blame	Public administration blame replication	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_a84215e7954e2c3c	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_public_admin_blame/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_a84215e7954e2c3c.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Public-admin blame Wiley table reconstruction: integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=9; catalog_usable_pair_rows=9; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/ygu2f/		
result_artifact_followup_09352982b0deab04	figure1	lead_rpcb_e5nvr	RPCB OSF archive	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_c8d9917e8528a779	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_rpcb_e5nvr/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_c8d9917e8528a779.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. RPCB: integrated_in_build=True; terminal_status=integrated; classification=direct effect-level pair table; live_pair_rows=118; catalog_usable_pair_rows=118; notes=Still the canonical local effect-level replication file.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/e5nvr/		
result_artifact_followup_bd3daf4bf5a3a3d0	figure1	lead_rrr_bouwmeester_2017	RRR Bouwmeester 2017	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_f2b3350dc55392d6	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_rrr_bouwmeester_2017/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_f2b3350dc55392d6.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. RRR Bouwmeester 2017 (manual): integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=22; catalog_usable_pair_rows=21; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=21; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Codebook_analyses_RRR_Rand_et_al.xlsx, osf_01_download.json, osf_02__Payoff_Calculations_RandRRR.xlsx, osf_02_download.json, osf_03__Sample_Consent_Form.docx, osf_03_download.json, osf_04__Sample_Consent_Form.docx, osf_04_download.json, osf_05__Scripts.zip, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/scu2f/		
result_artifact_followup_84ca398dc6113302	figure1	lead_rrr_cheung_2016	RRR Cheung 2016	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_9f4d6d53df61d754	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_rrr_cheung_2016/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_9f4d6d53df61d754.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. RRR Cheung 2016 site csvs: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=1; catalog_usable_pair_rows=16; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=16; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Appendix_A_Condition_Assignment_Code.txt, osf_01_download.json, osf_02__Finkel_Meta.R, osf_02_download.json, osf_03__Finkel_Analysis.R, osf_03_download.json, osf_04__Finkel_Analysis_Lab.R, osf_04_download.json, osf_05__Appendix_C_High_Commitment_Prime_Questionnaire_Print_Double-Sided_.docx, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/s3hfr/		
result_artifact_followup_4dae9f732394c359	figure1	lead_rrr_colling_2020	RRR Colling 2020	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_0a67740fd9815537	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_rrr_colling_2020/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_0a67740fd9815537.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. RRR Colling 2020 Att-SNARC table reconstruction: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=4; catalog_usable_pair_rows=4; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=4; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; colling_snarc_table_reconstruction.csv, landing_preview.bin, landing_probe.json, osf_file_list.csv, osf_manifest.json, github_attentional_snarc, original_fischer_2003, targeted	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/7zyxj/		
result_artifact_followup_da9c591be358b0b4	figure1	lead_rrr_elliott_2021	RRR Elliott 2021	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_747565f9e5ed459a	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_rrr_elliott_2021/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_747565f9e5ed459a.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. RRR Elliott 2021 aggregate table rows: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=3; catalog_usable_pair_rows=3; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=3; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; 3z7f5__fbcRRR_recallVerbalization_SNL.csv, 3z7f5__fbcRRR_strategies_SNL.csv, 67hsz__fbcRRR_recallVerbalization_BDL.csv, 67hsz__fbcRRR_strategies_BDL.csv, 973qf__LSU_ParticipantLog.csv, 973qf__fbcRRR_recallVerbalization_LSU.csv, 973qf__fbcRRR_strategies_LSU.csv, ae5wn__fbcRRR_recallVerbalization_cardiff.csv, ae5wn__fbcRRR_strategies_cardiff.csv, bhjg9__Flavell_Participant_Log_anon_BTNRH.csv, bhjg9__fbcRRR_recallVerbalization_BTNRH.csv, bhjg9__fbcRRR_strategies_BTNRH.csv	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/vy39r/		
