source_family,year,study_slug,title,study_url,row_status,prereg_evidence,d_n_status,notes
TESS peer-reviewed survey-experiment archive,2008,lee584,"Cultural Affinities, Regime Type, and Foreign Policy Opinion Formation",https://tessexperiments.org/study/lee584,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,malhotra625,Bridging Partisan Divisions over Anti-Terrorism,https://tessexperiments.org/study/malhotra625,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,malka570,More than Ideology:  Conservative-Liberal Identity and Receptivity to Political Cues,https://tessexperiments.org/study/malka570,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,nash123,Altruism versus Induced Empathy in Recruitment for Blood Donations,https://tessexperiments.org/study/nash123,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,simas675,Church or State?: The Effect of Religious Cues on Political Judgement,https://tessexperiments.org/study/simas675,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,turner613,Motivating Emergency Preparedness Behaviors: The Effects of Guilt Appeals and Guilty Feelings,https://tessexperiments.org/study/turner613,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,weaver516,"The Color of the Campaign: Race, Skin Color, and Candidate Preference among Blacks and Latinos",https://tessexperiments.org/study/weaver516,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2008,willer562,An Experimental Study of the Effects of Government Terror Warnings on Political Attitudes,https://tessexperiments.org/study/willer562,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,barabas543,Untitled,https://tessexperiments.org/study/barabas543,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,converse561,With God on Our Side,https://tessexperiments.org/study/converse561,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,croco564,Changing Horses Midstream: Leadership Turnover and War Outcomes,https://tessexperiments.org/study/croco564,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,eaton520,The effects of gender and power on persuasion,https://tessexperiments.org/study/eaton520,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,jerit523,Looking to the Future: How Political Rhetoric Shapes Policy Opinions,https://tessexperiments.org/study/jerit523,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,lovaglia514,The Age-Gender Interaction Effect on Status Expectations: Investigation and Career Implications,https://tessexperiments.org/study/lovaglia514,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,lubner486,The Effect of Personal Experience and Mass Media on Public Confidence in Two Important Industries: Aviation and Medical Care,https://tessexperiments.org/study/lubner486,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,malhotra540,Sources of Blame Attribution: Citizen Attitudes Towards Public Officials after 9/11,https://tessexperiments.org/study/malhotra540,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,mccabe553,Social Desirability Bias in Estimated Support for a Black Presidential Candidate,https://tessexperiments.org/study/mccabe553,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,mccauley527,"Predictors of Activism and Radicalism: past activism, past radicalism and grievance against the government.",https://tessexperiments.org/study/mccauley527,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,shapiro554,Do International Legal Norms Affect Citizens' Willingness to Punish Foreign Human Rights Violations?,https://tessexperiments.org/study/shapiro554,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2007,taylor515,Nature or Nurture?: Explanations for Observed Gender Differences and their Effect on Gender Ideology and Political Opinions,https://tessexperiments.org/study/taylor515,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,aron287,Effects of Outgroup Friendship Salience on Outgroup Attitudes and Moderating Conditions,https://tessexperiments.org/study/aron287,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,bailenson423,"Non-Verbal Cues in Politics: Assessing the Interaction between Facial Similarity, Gender, and Candidate Visibility",https://tessexperiments.org/study/bailenson423,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,ben-porath475,Ethnicity and Episodic Framing in the Wake of Hurricane Katrina,https://tessexperiments.org/study/ben-porath475,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,cimino445,Motivational Mechanisms and Hazing Behavior,https://tessexperiments.org/study/cimino445,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,claassen502,The Candidate Evaluation Experiment: Testing Proximity and Directional Predictions on Policy Issues and Ideology,https://tessexperiments.org/study/claassen502,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,conley466,From the Eye of the Beholder:Attitudes about Physical Attractiveness and their Social and Demographic Correlates,https://tessexperiments.org/study/conley466,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,corrigan450,How Causal Attributions Influence Attitudes about Affirmative Action,https://tessexperiments.org/study/corrigan450,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,davis471,After the Storms:  Anticipated Effects of Gasoline Prices on Health Behaviors and Health-Related Consumption,https://tessexperiments.org/study/davis471,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,djupe497,The Political Impact of Message Attributes from Religious Elites,https://tessexperiments.org/study/djupe497,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,feld344,The Appropriateness of Retaliatory Violence: Effects of Gender and Relationship,https://tessexperiments.org/study/feld344,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,fong480,A randomized experiment on the determinants of generosity to the poor,https://tessexperiments.org/study/fong480,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,freeman410,Government Responsibility Attributions and the Room to Maneuver Debate,https://tessexperiments.org/study/freeman410,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,gangl453,"Market Populism, Cultural Conservatism and Limited Government: Examining the Complexities of Contemporary Political Ideologies",https://tessexperiments.org/study/gangl453,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,garland409,"The Role of News Media and Stereotypes in  Hip-hop’s Bad Rap: Insights into narratives, movements, public opinion,  and U.S. race relations.",https://tessexperiments.org/study/garland409,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,hanmer386,Experiments to understand how Americans react to new election procedures,https://tessexperiments.org/study/hanmer386,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,hopkins361,Priming to Improve Survey Measurement through Anchoring Vignettes,https://tessexperiments.org/study/hopkins361,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,howell437,Political Elites and Public Support for War,https://tessexperiments.org/study/howell437,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,janus297,The List Experiment as an Unobtrusive Measure of Attitudes Toward Immigration and Same-Sex Marriages,https://tessexperiments.org/study/janus297,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,kuo415,Sources of Individual Self-Identification: An Experimental Approach,https://tessexperiments.org/study/kuo415,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,kurzban506,Do People Agree on how much Punishment fits Crimes?,https://tessexperiments.org/study/kurzban506,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,levy457,The Interaction of Fear and Framing in Influencing Perceptions of the Social Security Debate:  An Internet Experiment,https://tessexperiments.org/study/levy457,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,malhotra463,Assigning Blame: The Public’s Response to Hurricane Katrina,https://tessexperiments.org/study/malhotra463,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,pager276,"Who Deserves a Helping Hand?:Attitudes about  Government Assistance for the Unemployed by Race, Incarceration Status,  and Worker History",https://tessexperiments.org/study/pager276,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,penny489,Perceiving Neighborhoods: Exploring the Effects of Subjective Evaluations on the Process of Social Organization,https://tessexperiments.org/study/penny489,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,phelan401,The impact of genetic causation of mental illness on attitudes and beliefs toward the illness,https://tessexperiments.org/study/phelan401,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,prior348,"Does Self-Reported News Exposure Measure Political Interest, not Actual Exposure?",https://tessexperiments.org/study/prior348,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,schlueter435,Reducing Intergroup Bias: Does Dual Identification Help or Harm?,https://tessexperiments.org/study/schlueter435,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,scott510,Courting the Public: Judicial Behavior and Public Views of Court Decisions,https://tessexperiments.org/study/scott510,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,shang411,The Impact of Information from similar or different advisors on judgment,https://tessexperiments.org/study/shang411,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,simmons325,"American Attitudes Toward the International  Criminal Court: Framing Effects, Endorsement Effects, and the Idea of  Multilateral Justice",https://tessexperiments.org/study/simmons325,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,sinclair320,Estimating Number of Lifetime Sexual Partners: A Strategy Activation Study,https://tessexperiments.org/study/sinclair320,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,skitka436,Testing the Generalizability of the Moral Mandate Effect Under Conditions of Personal Voice,https://tessexperiments.org/study/skitka436,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,spence460,Internalized Consensus: The Effect of Episodic Narratives on HIV/AIDS attitudes among African Americans,https://tessexperiments.org/study/spence460,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2006,vanboven467,"Reactions to Katrina: Emotions, Stereotypes, and Policy Evaluation",https://tessexperiments.org/study/vanboven467,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,althaus388,Who Moves Presidential Approval?,https://tessexperiments.org/study/althaus388,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,arceneaux310,"Going Against the Grain: The Intersection of Framing, Source Credibility, and Predispositions",https://tessexperiments.org/study/arceneaux310,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,avant313,Public Reaction to Military versus Private Security Deaths in Iraq,https://tessexperiments.org/study/avant313,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,benard241,"Statistical Discrimination, Stereotyping, and Evaluations of Worker Productivity",https://tessexperiments.org/study/benard241,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,bizer321,Generalization of the Valence Framing Effect,https://tessexperiments.org/study/bizer321,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,brueckner275,"When ""No"" Means ""Yes"": Measuring Social Desirability Effects on the Expression of Biological Concepts of Race",https://tessexperiments.org/study/brueckner275,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,cassese265,Exploring the Dynamics of Personal Threat: The Effects of Anxiety on Policy Preferences,https://tessexperiments.org/study/cassese265,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,darley324,"Moral Luck, Loss of Chance, and Legal Liability",https://tessexperiments.org/study/darley324,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,delton363,"Motivational Systems in Political Collective Action: Managing Free Riders, Exiters, and Recruits",https://tessexperiments.org/study/delton363,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,fowler300,Party Responsiveness and Mandate Balancing,https://tessexperiments.org/study/fowler300,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,goodwin369,Effects of Ostracism and Stigma on Self-Esteem,https://tessexperiments.org/study/goodwin369,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,gussin382,In the Eye of the Beholder: How Information Shortcuts Shape Individual Perceptions of Bias in the Media,https://tessexperiments.org/study/gussin382,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,jacoby339,Value Choices in the Mass Public: Testing for Framing Effects and Hierarchical Structure,https://tessexperiments.org/study/jacoby339,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,johnson250,Politeness Theory and Conversational Refusals,https://tessexperiments.org/study/johnson250,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,kam357,The Impact of Federalism on Citizen Support for Legislative Action,https://tessexperiments.org/study/kam357,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,kam593n,Attitudes towards Risk and the Framing of Bioterrorist Prevention Programs,https://tessexperiments.org/study/kam593n,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,kim-prieto252,Effect of mood on creativity,https://tessexperiments.org/study/kim-prieto252,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,knowles358,Maintaining a Sense of Belonging among the Socially Isolated,https://tessexperiments.org/study/knowles358,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,lasorsa251,Question Order Effects on Political Interest Reports,https://tessexperiments.org/study/lasorsa251,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,lemay341,Effects of Rejection on Multiple Relationships,https://tessexperiments.org/study/lemay341,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,mcdermott255,Public Opinion of Congress a Causal Examination,https://tessexperiments.org/study/mcdermott255,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,mitnik290,"Public Attitudes Towards a Supplementary Income  Program for Low-wage Workers: A Study of the Effects of Framing,  Distributive Justice Criteria and Material Interests",https://tessexperiments.org/study/mitnik290,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,mollborn390,Measuring Teenage Pregnancy Norms and Their Effect on Resource Provision,https://tessexperiments.org/study/mollborn390,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,nyhan407,An Experimental Test of Verification Threats in Political Debate,https://tessexperiments.org/study/nyhan407,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,pryor283,The Roots of Sexual Prejudice,https://tessexperiments.org/study/pryor283,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2005,rashotte392,Status Effects of Gender,https://tessexperiments.org/study/rashotte392,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
