plot_label	plot_universe_id	corpus_database_id	name	record_kind	inventory_status	current_scope_roles	plot_relevance_field	plot_relevance_value	access_status	host	landing_url	raw_url	existing_local_paths	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	result_artifact_acquisition_state	acquisition_route_type	acceptable_result_artifact_classes	target_local_root	priority	blocker_codes	next_action	notes	last_seen
figure1	plot1_replication_pairs	code_search_local_file_16c8471428f8	RP CB Final Analysis - Experiment level data dictionary	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	local_file	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Experiment level data dictionary.csv	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Experiment level data dictionary.csv	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Experiment level data dictionary.csv	unknown; search metadata only	unknown	unknown	unknown	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/data_raw_corpus_candidates_rpcb_rp_cb_final_analysis_experiment_level_data_dicti	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	code_search_local_file_e6fafb14a0db	RP CB Final Analysis - Paper level data	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	local_file	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Paper level data.csv	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Paper level data.csv	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Paper level data.csv	unknown; search metadata only	unknown	unknown	unknown	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/data_raw_corpus_candidates_rpcb_rp_cb_final_analysis_paper_level_data_csv	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	code_search_local_file_5f90d8b0e082	RP CB Final Analysis - Paper level data dictionary	candidate_corpus_or_database	discovered_search_lead	figure1_corpus_database_candidate	figure1_replication_relevance	yes	search_metadata_seen	local_file	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Paper level data dictionary.csv	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Paper level data dictionary.csv	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Paper level data dictionary.csv	unknown; search metadata only	unknown	unknown	unknown	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/data_raw_corpus_candidates_rpcb_rp_cb_final_analysis_paper_level_data_dictionary	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_251_rescue_parsed_data	251 Rescue parsed data	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/rescue17_28classics | data/raw/replication_projects/rescue_251/parsed_data.csv | data/derived/replication_pairs/harvest/staged/rescue17_28classics__stage.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/251_rescue_parsed_data	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_alogna_2014_table_1_site_counts	Alogna 2014 table 1 site counts	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rrr/schooler_table1.xlsx		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/alogna_2014_table_1_site_counts	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_altmejd_harmonized_many_labs_1	Altmejd harmonized Many Labs 1	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/altmejd/data.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/altmejd_harmonized_many_labs_1	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_altmejd_harmonized_many_labs_3	Altmejd harmonized Many Labs 3	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/altmejd/data.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/altmejd_harmonized_many_labs_3	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_awesome_lie_language_paired_raw_csvs	Awesome replicability-data repository	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/awesome_body_dissatisfaction | data/raw/replication_projects/lead_harvest/awesome_cleanliness_moral | data/raw/replication_projects/lead_harvest/awesome_climate_misinfo | data/raw/replication_projects/lead_harvest/awesome_emdr_misinfo | data/raw/replication_projects/lead_harvest/awesome_lie_language | data/raw/replication_projects/lead_harvest/awesome_mindbody_selfcentrality | data/raw/replication_projects/lead_harvest/awesome_pain_coop | data/raw/replication_projects/lead_harvest/awesome_pain_tolerance | data/raw/replication_projects/lead_harvest/awesome_priming_exercise | data/raw/replication_projects/lead_harvest/awesome_queue | data/raw/replication_projects/lead_harvest/awesome_time_honest | data/derived/replication_pairs/harvest/staged/awesome_body_dissatisfaction__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_cleanliness_moral__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_climate_misinfo__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_emdr_misinfo__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_lie_language__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_mindbody_selfcentrality__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_pain_coop__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_pain_tolerance__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_priming_exercise__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_queue__stage.csv | data/derived/replication_pairs/harvest/staged/awesome_time_honest__stage.csv | data/derived/replication_pairs/harvest/promoted/awesome_lie_language__promoted_pairs.csv | data/derived/replication_pairs/harvest/promoted/awesome_replicability_paired__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/awesome_lie_language_paired_raw_csvs	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_boyce_student_replication_corpus	Boyce student replication corpus	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/boyce_student/boyce_2023_data.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/boyce_student_replication_corpus	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_bri_primary_t_experiment_table	BRI primary t experiment table	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/bri/output_primary_t/Replication Assessment by Experiment.tsv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/bri_primary_t_experiment_table	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_clinical_published_replication_workbook	Clinical published replication workbook	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/clinical_replication/data - published.xlsx		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/clinical_published_replication_workbook	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_communication_privacy_sem_paths	Communication privacy replication corpus	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/communication_privacy_2025 | data/derived/replication_pairs/harvest/staged/communication_privacy_2025__stage.csv | data/derived/replication_pairs/harvest/promoted/communication_privacy_paths__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/communication_privacy_sem_paths	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_contextual_bias_in_verbal_credibility_osf_raw	Contextual bias in verbal credibility assessment	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/contextual_bias_2026 | data/derived/replication_pairs/harvest/staged/contextual_bias_2026__stage.csv | data/derived/replication_pairs/harvest/promoted/local_osf_direct_replications__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/contextual_bias_in_verbal_credibility_osf_raw	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_coppock_2019_generalizability_corpus	Coppock 2019 generalizability corpus	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/coppock_2019/dataverse_dvn_f1cffm/dataverse_files.zip | data/derived/replication_pairs/harvest/promoted/coppock_generalizability__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/coppock_2019_generalizability_corpus	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_covid_online_experiments_ycls_summaries	COVID online experiment replications	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/covid_online_2021 | data/derived/replication_pairs/harvest/staged/covid_online_2021__stage.csv | data/derived/replication_pairs/harvest/promoted/covid_online_summary_pairs__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/covid_online_experiments_ycls_summaries	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_deceptive_intentions_verbal_credibility_osf_raw	Deceptive intentions verbal credibility replication	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/deceptive_intentions_2018 | data/derived/replication_pairs/harvest/staged/deceptive_intentions_2018__stage.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/deceptive_intentions_verbal_credibility_osf_raw	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_decision_market_pair_table	Decision-market pair table	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/decision_market/data_to_use.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/decision_market_pair_table	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eerland_2016_imagery_csv	Eerland 2016 imagery.csv	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rrr/eerland/imagery.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eerland_2016_imagery_csv	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eerland_2016_intention_attribution_csv	Eerland 2016 Intention_attribution.csv	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rrr/eerland/Intention_attribution.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eerland_2016_intention_attribution_csv	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eerland_2016_intentionality_csv	Eerland 2016 Intentionality.csv	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rrr/eerland/Intentionality.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eerland_2016_intentionality_csv	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eerp_2016_supplement_manual	EERP 2016 supplement (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/manual_papers/eerp_2016_supplement.pdf		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eerp_2016_supplement_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eprp_complete_data	EPRP complete data	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/eprp/XPhiReplicability_CompleteData.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eprp_complete_data	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eqipd_stagewise_open_field_lab_contrasts	EQIPD stagewise open-field lab contrasts	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/eqipd_2022 | data/derived/replication_pairs/harvest/staged/eqipd_2022__stage.csv | data/derived/replication_pairs/harvest/promoted/eqipd_stage2_lab_rows__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eqipd_stagewise_open_field_lab_contrasts	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_eyewitness_ten_country_paper_table_rescue	Eyewitness memory distortion in ten countries	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/eyewitness_ten_countries_2018 | data/raw/replication_projects/lead_harvest/eyewitness_ten_countries_2018/eyewitness_ten_country_accepted_manuscript_figure3.csv | data/derived/replication_pairs/harvest/staged/eyewitness_ten_countries_2018__stage.csv | data/derived/replication_pairs/harvest/promoted/eyewitness_ten_country_paper_table_rescue__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/eyewitness_ten_country_paper_table_rescue	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_fred_filtered_pair_table	FReD filtered pair table	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/fred_diff_2024 | data/derived/replication_pairs/harvest/staged/fred_diff_2024__stage.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/fred_filtered_pair_table	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_galak_et_al_2012_psi_meta_analysis_manual	Galak et al. 2012 psi meta-analysis (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/manual_papers/galak_2012_psi.pdf		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/galak_et_al_2012_psi_meta_analysis_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_greed_x_ses_meta_analysis_script	Greed by SES replications	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/greed_ses_2016 | data/derived/replication_pairs/harvest/staged/greed_ses_2016__stage.csv | data/derived/replication_pairs/harvest/promoted/greed_ses_replications__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/greed_x_ses_meta_analysis_script	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_hagger_2016_rtv_csv	Hagger 2016 RTV.csv	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rrr/hagger/RTV.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/hagger_2016_rtv_csv	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_kerschbaumer_2020_rheumatology_phase_ii_iii	Kerschbaumer 2020 rheumatology phase II/III	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/derived/replication_pairs/harvest/staged/kerschbaumer_2020_rheumatology_phase2_phase3__stage.csv | data/derived/replication_pairs/harvest/promoted/kerschbaumer_2020_rheumatology_phase2_phase3_acr20__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/kerschbaumer_2020_rheumatology_phase_ii_iii	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_linguistic_frame_liability_clean_csvs	Linguistic frame effect on blame and liability	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/linguistic_frame_liability | data/derived/replication_pairs/harvest/staged/linguistic_frame_liability__stage.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/linguistic_frame_liability_clean_csvs	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_loopr_coding_workbook	LOOPR coding workbook	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/loopr/Replication coding and results.xlsx		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/loopr_coding_workbook	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_msrp_chen_et_al_2013_report_table	Management Science Replication Project	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/lead_harvest/msrp_om_2023 | data/raw/replication_projects/lead_harvest/msrp_om_2023/msrp_public_extra/ChenEtAl2013_ReplicationReport.pdf | data/derived/replication_pairs/harvest/staged/msrp_om_2023__stage.csv | data/derived/replication_pairs/harvest/promoted/msrp_additional_report_tables__promoted_pairs.csv | data/derived/replication_pairs/harvest/promoted/msrp_croson_donohue__promoted_pairs.csv | data/derived/replication_pairs/harvest/promoted/msrp_schweitzer_cachon__promoted_pairs.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/msrp_chen_et_al_2013_report_table	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_many_labs_2_public_join	Many Labs 2 public join	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/ml2/table5data_RM.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/many_labs_2_public_join	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_many_labs_4_local_meta_analysis_manual	Many Labs 4 local meta-analysis (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/ml4/results.RData		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/many_labs_4_local_meta_analysis_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_many_labs_5_overarching_analyses	Many Labs 5 overarching analyses	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/ml5/ML5FigureData.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/many_labs_5_overarching_analyses	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_marek_2022_bwas_paper_manual	Marek 2022 BWAS paper (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/manual_papers/marek_2022_bwas.pdf		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/marek_2022_bwas_paper_manual	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_o_donnell_2018_site_level_meta_csvs	O'Donnell 2018 site-level meta csvs	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/rrr/odonnell_meta/Aczel_data_meta.csv		unknown	unknown	yes	local_result_artifact_candidate_present	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/o_donnell_2018_site_level_meta_csvs	lower		inventory_local_paths_and_promote_result_bearing_members_to_SOURCE_ARTIFACTS	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
