corpus_database_id	merge_key	merge_basis	name	record_kind	inventory_status	source_family	domain_or_field	description	why_relevant	plot_universe_ids	current_scope_roles	figure1_replication_relevance	figure2_published_relevance	figure3_prereg_relevance	discovery_source	discovery_source_path	source_key	citation_key	landing_url	raw_url	host	access_class	access_status	local_raw_paths	backing_files	staged_paths	promoted_paths	expected_rows	known_rows	known_pair_rows	known_paper_units	known_test_rows	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	has_prereg_or_planning_info	has_publication_links	parser_family	parser_status	blocker_codes	next_action	notes	last_seen
repo_search_osf_7661e903bf58	search_title:wp1_xp2a_book_of_n_white_replication_open_question	search_title	WP1 XP2a - Book of N: White [replication - open question]	candidate_repository_package	rejected_irrelevant_search_hit	figure1_repository_search	unknown	"In a study (https://osf.io/xt458/?view_only=702e383b1228402fbab337f0b67f508c), we had Black and White (group membership, IV1) US participants read a scenario about a British professor using a potentially contentious original book title including the n-word rather than an alternative title not including the n-word. We investigated how participants’ preference for one book title over another (i.e., relative perception of norm; DV1) and the perception of blameworthiness of the Professor (i.e., blame; DV2) are influenced by people’s group membership (IV1) in interaction with their belief in systemic racial inequality (i.e., BSRI; IV2). In addition, we explored other variables, one of which was having participants respond to the open question: ""How would you describe the situation and your thoughts about it to someone who wasn't there?"" This preregistration concerns how we plan to analyze the responses to this exploratory open question."	"Matched Figure 1 repository search query '""original"" ""replication"" ""Cohen"" ""N""'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:osf | replication_word | original_word"	plot1_replication_pairs	figure1_repository_package_candidate | search_rejected	no	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	2qm8f | osf:2qm8f		https://osf.io/2qm8f/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	yes	unknown	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	do_not_add_to_figure1_pair_source_work	provider=osf | external_id=2qm8f | doi= | review_cue=figure1_search_leads | decision=reject_irrelevant | confidence=high | reason=Description concerns preregistered analysis of open-question responses in a specific study. It is not a replication-pair corpus and not a likely D/N source for Figure 1.	2026-05-02
repo_search_osf_25a030cb8e72	search_title:wp1_xp2a_book_of_n_white_replication	search_title	WP1 XP2a - Book of N: White [replication]	candidate_repository_package	discovered_search_lead	figure1_repository_search	unknown	This study explores how group membership of observers affects the perception of norms and of the causal agent of a behavior that could be construed as an ambiguous equality norm violation. We are replicating a previous study whose scenario involved a member of an advantaged group engaging in a potentially norm-violating behavior. In the original study, the protagonist was a White English professor in the United States who, during a class, used the n-word when discussing a book that originally had the n-word in its title, even though the title had been changed in the USA (True original title as published in the UK: “The Book of Negroes”; changed original title as published in the USA : “Someone Knows My Name”). In the current study, we aim at replicating the previous study's exploratory results in a confirmatory manner. We will recruit 420 Black and White participants (pre-screened and recruited via Prolific). This study has been approved by the Ethics Review Committee Psychology and Neuroscience (ERCPN) board at Maastricht University on September 18th, 2024 (reference code: OZL_250_38_03_2022_S19).	"Matched Figure 1 repository search query '""original"" ""replication"" ""Cohen"" ""N""'; lead_classification=repository_hit_without_corpus_confirmation; score=8; reasons=pair_term:original study | data_term:code | replication_word | original_word | repository_data_surface"	plot1_replication_pairs	figure1_repository_package_candidate	unknown	unknown	unknown	figure1_repository_osf_search	steps/searches/figure1/corporasearch-repository-osf-dataverse-replication-project-effect-size.json	xt458		https://osf.io/xt458/		osf.io	public_metadata	search_metadata_seen										unknown; search metadata only	unknown	yes	yes	unknown	unknown	not_assigned	not_started	metadata_only_search_hit	triage_repository_for_pair_table_or_individual_route	provider=osf; external_id=xt458; doi=	2026-05-01
corpus_db_preregistered_results_tables	corpus_db_preregistered_results_tables	corpus_database_id	Preregistered-results tables	candidate_result_table	included			Normalized preregistered confirmatory result rows from Plot 3.	include each normalized preregistered confirmatory D/N result from Plot 3	plot4_all_source_dn_dump	diagnostic_catalog | future_seed	unknown	unknown	unknown	plot4_source_catalog	data/derived/effect_inflation_dataset/plot4_all_source_dump_catalog.csv		internalPlot4AllSourceDump							data/derived/paper_tables/table_40_preregistered_hypotheses_scheel_2021_psa_cr001_corpus.csv | data/derived/paper_tables/table_41_added_preregistered_rows_from_psa_cr001_dorison_et_al_2022.csv				3546					yes	yes								small curated layer; not an exhaustive registry of preregistered science	2026-05-01
corpus_db_promoted_harvest_pair_tables	corpus_db_promoted_harvest_pair_tables	corpus_database_id	Promoted harvest pair tables	candidate_result_table	not_included			Source-specific promoted harvest outputs already folded into the live replication-pair table.	not separately loaded	plot4_all_source_dn_dump	diagnostic_catalog | future_seed	unknown	unknown	unknown	plot4_source_catalog	data/derived/effect_inflation_dataset/plot4_all_source_dump_catalog.csv		internalPlot4AllSourceDump							data/derived/replication_pairs/harvest/promoted				0					yes	yes								promoted rows are already folded into the live replication-pairs corpus above, so direct inclusion would duplicate them	2026-05-01
corpus_db_published_paper_endpoint_candidate_corpus	corpus_db_published_paper_endpoint_candidate_corpus	corpus_database_id	Published-paper endpoint candidate corpus	candidate_result_table	included			Paper/unit-level published endpoint candidates with recoverable D and N.	include every candidate paper/study unit with positive D and N from the current candidate paper-level file	plot4_all_source_dn_dump	diagnostic_catalog | future_seed	unknown	unknown	unknown	plot4_source_catalog	data/derived/effect_inflation_dataset/plot4_all_source_dump_catalog.csv		internalPlot4AllSourceDump							data/derived/corpus_candidates/candidate_d_n_papers.csv				25881					yes	yes								mixes published-original candidates, comparator-only rows, and other paper-level candidates; source_status carries that distinction	2026-05-01
corpus_db_replication_pairs_live_corpus	corpus_db_replication_pairs_live_corpus	corpus_database_id	Replication-pairs live corpus	candidate_result_table	included			Original and follow-up sides from the live replication-pair corpus.	split each live endpoint pair into original-side and follow-up-side D/N points	plot4_all_source_dn_dump	diagnostic_catalog | future_seed	unknown	unknown	unknown	plot4_source_catalog	data/derived/effect_inflation_dataset/plot4_all_source_dump_catalog.csv		internalPlot4AllSourceDump							data/derived/replication_pairs/replication_pairs_all_on_hand.csv				4472					yes	yes								side-level points intentionally duplicate pair membership; this layer is descriptive, not an inferential paired analysis	2026-05-01
corpus_db_staged_replication_harvest_artifacts	corpus_db_staged_replication_harvest_artifacts	corpus_database_id	Staged replication harvest artifacts	candidate_result_table	included_sidecar			Non-promoted staged harvest rows that already expose positive D and N for a side.	include non-promoted staged rows only when a positive D and N are already present for a side	plot4_all_source_dn_dump	diagnostic_catalog | future_seed	unknown	unknown	unknown	plot4_source_catalog	data/derived/effect_inflation_dataset/plot4_all_source_dump_catalog.csv		internalPlot4AllSourceDump							data/derived/replication_pairs/harvest/staged				2					yes	yes								most staged files are roster-only, native-metric, or otherwise D-blocked and therefore remain out of this D/N figure	2026-05-01
corpus_db_aact_pubmed_primary_outcomes	source_key:aact_pubmed_primary_outcomes	source_key	AACT x PubMed primary outcomes	corpus_or_database	not_included	aact_pubmed_primary_outcomes		not started	not started	plot2_published_paper_d_vs_n	figure2_source	unknown	yes	unknown	plot2_source_catalog	data/derived/effect_inflation_dataset/plot2_published_source_catalog.csv	aact_pubmed_primary_outcomes	du2024											0		0	0	Known: source count not confirmed locally. Confirmed: journal provenance: no; paper grouping: no; paper D/N: no; main selector: no.	no	no			yes				Not included: not started. Potential large medical proxy: primary registry outcome rows linked to PMIDs; not journal-extracted article results and registry-publication disagreements are expected.	Potential large medical proxy: primary registry outcome rows linked to PMIDs; not journal-extracted article results and registry-publication disagreements are expected.	2026-05-01
corpus_db_aact_x_pubmed_registered_primary_outcomes	source_key:aact_x_pubmed_registered_primary_outcomes	source_key	AACT x PubMed registered primary outcomes	corpus_or_database	not_included			Registered biomedical primary-outcome publication linkage, not analytic preregistration.	considered as a biomedical comparator, but registration is not the same as analytic preregistration and the current layer is not yet a clean preregistered-results source family	plot3_preregistered_results	figure3_source	unknown	unknown	yes	plot3_source_catalog	data/derived/effect_inflation_dataset/plot3_preregistered_source_catalog.csv	aact_x_pubmed_registered_primary_outcomes	du2024							documented in moved appendix material				0				Known: 2,720 registered primary-outcome rows in the earlier audit. Confirmed: trial registration: yes; analytic preregistration plan: no/insufficient; local Plot 3 D/N result rows: no.	no	no		no	yes				Not included: registry metadata can support a comparator layer, but these rows are not yet analytic-preregistration result rows on the shared D/N axis.	considered as a biomedical comparator, but registration is not the same as analytic preregistration and the current layer is not yet a clean preregistered-results source family	2026-05-01
corpus_db_dellavigna_linos_2022	source_key:dellavigna_linos_2022	source_key	academic nudge journals	corpus_or_database	included	dellavigna_linos_2022	economics_nudge	nudge unit trial report; published original rct journal; scope: mixed published unpublished reports; published academic journals; field(s): economics nudge.	current published-paper figure includes this source corpus	plot2_published_paper_d_vs_n	figure2_source	unknown	yes	unknown	plot2_source_catalog	data/derived/effect_inflation_dataset/plot2_published_source_catalog.csv	dellavigna_linos_2022	dellavigna2022											43		43	106	Known: 43 paper units, 106 test/effect rows. Confirmed: journal provenance: yes (43); paper grouping: yes (43); paper D/N: yes (43); main selector: no.	yes	yes			yes				Included: treatment-arm selected but not primary-outcome flagged. Rows are intervention/treatment-arm effects with outcome and arm fields; mostsig can identify the most significant arm, not necessarily the main prespecified result.	Rows are intervention/treatment-arm effects with outcome and arm fields; mostsig can identify the most significant arm, not necessarily the main prespecified result.	2026-05-01
