source_file_id	source_id	source_byte_class	file_role	media_type_sniffed	byte_size	local_path	local_file_exists	parser_priority_rank	parser_route	recommended_parser_stack	level6_track	linked_source_result_count	linked_unverified_result_count	linked_evidence_levels	linked_source_result_ids	linked_result_labels	worklist_status	next_action
file_l5_81fb1b55f0df	work_title_phase_ii_change_in_depressive_symptoms	registry_record_full	registry_record	json	62809	data/cache/provenance_level5/sample_300/sr_8b7d83b63310__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct04524598.json	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	1	5	sr_8b7d83b63310	Phase II - Change in Depressive Symptoms	needs_extraction	Run registry_json route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_87e7105c2b00	work_title_phase_ii_change_in_depressive_symptoms	registry_record_full	registry_record	html	94241	data/cache/provenance_level5/sample_300/sr_8b7d83b63310__clinicaltrials_html__clinicaltrials.gov_study_nct04524598.html	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	1	5	sr_8b7d83b63310	Phase II - Change in Depressive Symptoms	needs_extraction	Run registry_json route and create source_result_support rows with exact locator/snippet/cell provenance.
file_c6febbfe2bb3	src_tyner2026	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	35	35	4|5	sr_5598a1474491|sr_995bd3c3900a|sr_81dcacb19b9f|sr_e74bda715816|sr_68c0e5067d4b|sr_b38402a7e48a|sr_612caed0e0da|sr_afedb8c87b93|sr_0372d6c4f192|sr_a9a7d2fcc0d6|sr_0a4728aa6abf|sr_2ef5e9c7214d|sr_ea908acbfb0c|sr_b7cb57c5cb78|sr_8144e362ed8b|sr_936ecd0105d4|sr_2eb0fc250a2a|sr_1c33e20c69a2|sr_0c6d1c09a807|sr_3f361d51253e	Shoppers' Acceptance And Perceptions Of Electronic Shelf Labels || Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation. || Computer-Assisted Remedial Reading Intervention For School Beginners At Risk For Reading Disability || A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders. || Ethnicity And Altruism After Violence: The Contact Hypothesis In Kosovo	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_68a98b6aeffa	src_tyner2026	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	35	35	4|5	sr_5598a1474491|sr_995bd3c3900a|sr_81dcacb19b9f|sr_e74bda715816|sr_68c0e5067d4b|sr_b38402a7e48a|sr_612caed0e0da|sr_afedb8c87b93|sr_0372d6c4f192|sr_a9a7d2fcc0d6|sr_0a4728aa6abf|sr_2ef5e9c7214d|sr_ea908acbfb0c|sr_b7cb57c5cb78|sr_8144e362ed8b|sr_936ecd0105d4|sr_2eb0fc250a2a|sr_1c33e20c69a2|sr_0c6d1c09a807|sr_3f361d51253e	Shoppers' Acceptance And Perceptions Of Electronic Shelf Labels || Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation. || Computer-Assisted Remedial Reading Intervention For School Beginners At Risk For Reading Disability || A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders. || Ethnicity And Altruism After Violence: The Contact Hypothesis In Kosovo	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_0232a2c7805b	src_tyner2026	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	35	35	4|5	sr_5598a1474491|sr_995bd3c3900a|sr_81dcacb19b9f|sr_e74bda715816|sr_68c0e5067d4b|sr_b38402a7e48a|sr_612caed0e0da|sr_afedb8c87b93|sr_0372d6c4f192|sr_a9a7d2fcc0d6|sr_0a4728aa6abf|sr_2ef5e9c7214d|sr_ea908acbfb0c|sr_b7cb57c5cb78|sr_8144e362ed8b|sr_936ecd0105d4|sr_2eb0fc250a2a|sr_1c33e20c69a2|sr_0c6d1c09a807|sr_3f361d51253e	Shoppers' Acceptance And Perceptions Of Electronic Shelf Labels || Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation. || Computer-Assisted Remedial Reading Intervention For School Beginners At Risk For Reading Disability || A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders. || Ethnicity And Altruism After Violence: The Contact Hypothesis In Kosovo	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_bc503d331cea	src_yengo2022	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	33	33	4|5	sr_f562e2645cdd|sr_acfd28ade498|sr_e567a2ed8bf8|sr_a3c89d628df7|sr_418e6ec7b4d3|sr_9e1a912c9b1d|sr_6e06fcfca537|sr_c5752f09223e|sr_c25aa56f24e3|sr_c32a10acbc15|sr_9078255a0573|sr_deff8d4a6913|sr_87ff7572edff|sr_68b9aab77905|sr_31cedf25f0f0|sr_dc4eddf69c3c|sr_d3539c7b3ccb|sr_14d8f4c6d1d5|sr_b55639792416|sr_3741edf3cd08	Host genetic factors of COVID-19 susceptibility and disease severity in a Thai population. || Demographic and Genome Wide Association Analyses According to Muscle Mass Using Data of the Korean Genome and Epidemiology Study. || Genome-wide association study identifies multiple HLA loci for sarcoidosis susceptibility. || A genome-wide association study identifies two novel susceptible regions for squamous cell carcinoma of the head and neck. || Genome-wide association analyses of breast cancer in women of African ancestry identify new susceptibility loci and improve risk prediction.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_ce33dfbd029d	src_bosco2020metabus	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	32	32	4|5	sr_362d2e514afe|sr_8d7eceba3893|sr_c1cbd6657a4e|sr_1ed207224a85|sr_f339c0254923|sr_21fe810427f5|sr_d77f8db1d1b7|sr_553821bb35af|sr_6b48885948a9|sr_fbb29ff3b4c7|sr_6c8fbd0ac45b|sr_1c71871780ff|sr_9ff92c0aba20|sr_3a4c25fbf576|sr_5adb462eb079|sr_026ab716fdc2|sr_7eef079beb19|sr_09896453a68e|sr_3cda92191f17|sr_7432aa117bcb	JAP-79-5-691 || JAP-82-1-89 || plot2::JAP-84-3-445 || JAP-87-1-185 || plot2::JAP-93-5-1013	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_8317531244b4	src_bosco2020metabus	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	32	32	4|5	sr_362d2e514afe|sr_8d7eceba3893|sr_c1cbd6657a4e|sr_1ed207224a85|sr_f339c0254923|sr_21fe810427f5|sr_d77f8db1d1b7|sr_553821bb35af|sr_6b48885948a9|sr_fbb29ff3b4c7|sr_6c8fbd0ac45b|sr_1c71871780ff|sr_9ff92c0aba20|sr_3a4c25fbf576|sr_5adb462eb079|sr_026ab716fdc2|sr_7eef079beb19|sr_09896453a68e|sr_3cda92191f17|sr_7432aa117bcb	JAP-79-5-691 || JAP-82-1-89 || plot2::JAP-84-3-445 || JAP-87-1-185 || plot2::JAP-93-5-1013	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_e3085877a8d3	src_tosh2024	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	27	27	4|5	sr_8486dcbc1804|sr_57e119b02525|sr_68030d0ead7f|sr_528e74f3ea09|sr_0832a411bca2|sr_b60e3b988d3b|sr_ed726dff7f0e|sr_581b0190b9f5|sr_9eeaae2c75a9|sr_a1c0077f9cb0|sr_b6505d27d5ef|sr_d5187cb33c19|sr_2af4bf57e7ef|sr_89366ac7df1c|sr_d19dc790ebd7|sr_5c5f468d0b79|sr_de1c92df2ed9|sr_0680b784ddd6|sr_885a811e26fd|sr_f2b05e0d75f6	"Disgust photographs lead to slower discrimination than frightening photographs || Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity || ""Walking on eggshells"": How expressing relationship insecurities perpetuates them. || Maximizing Performance || Replicating a Simple Study of Asymmetry in Human Cognition"	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_596815a211a1	src_tosh2024	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	27	27	4|5	sr_8486dcbc1804|sr_57e119b02525|sr_68030d0ead7f|sr_528e74f3ea09|sr_0832a411bca2|sr_b60e3b988d3b|sr_ed726dff7f0e|sr_581b0190b9f5|sr_9eeaae2c75a9|sr_a1c0077f9cb0|sr_b6505d27d5ef|sr_d5187cb33c19|sr_2af4bf57e7ef|sr_89366ac7df1c|sr_d19dc790ebd7|sr_5c5f468d0b79|sr_de1c92df2ed9|sr_0680b784ddd6|sr_885a811e26fd|sr_f2b05e0d75f6	"Disgust photographs lead to slower discrimination than frightening photographs || Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity || ""Walking on eggshells"": How expressing relationship insecurities perpetuates them. || Maximizing Performance || Replicating a Simple Study of Asymmetry in Human Cognition"	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_2a7409de44fa	src_tosh2024	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	27	27	4|5	sr_8486dcbc1804|sr_57e119b02525|sr_68030d0ead7f|sr_528e74f3ea09|sr_0832a411bca2|sr_b60e3b988d3b|sr_ed726dff7f0e|sr_581b0190b9f5|sr_9eeaae2c75a9|sr_a1c0077f9cb0|sr_b6505d27d5ef|sr_d5187cb33c19|sr_2af4bf57e7ef|sr_89366ac7df1c|sr_d19dc790ebd7|sr_5c5f468d0b79|sr_de1c92df2ed9|sr_0680b784ddd6|sr_885a811e26fd|sr_f2b05e0d75f6	"Disgust photographs lead to slower discrimination than frightening photographs || Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity || ""Walking on eggshells"": How expressing relationship insecurities perpetuates them. || Maximizing Performance || Replicating a Simple Study of Asymmetry in Human Cognition"	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_3cfebf162a92	src_tosh2024	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	27	27	4|5	sr_8486dcbc1804|sr_57e119b02525|sr_68030d0ead7f|sr_528e74f3ea09|sr_0832a411bca2|sr_b60e3b988d3b|sr_ed726dff7f0e|sr_581b0190b9f5|sr_9eeaae2c75a9|sr_a1c0077f9cb0|sr_b6505d27d5ef|sr_d5187cb33c19|sr_2af4bf57e7ef|sr_89366ac7df1c|sr_d19dc790ebd7|sr_5c5f468d0b79|sr_de1c92df2ed9|sr_0680b784ddd6|sr_885a811e26fd|sr_f2b05e0d75f6	"Disgust photographs lead to slower discrimination than frightening photographs || Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity || ""Walking on eggshells"": How expressing relationship insecurities perpetuates them. || Maximizing Performance || Replicating a Simple Study of Asymmetry in Human Cognition"	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_e7115dadbbb3	src_schaefer2019meaningfulness	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	13	13	2	sr_a182ef5b0da7|sr_307943984453|sr_e89d75ebfd8e|sr_05a96a248d34|sr_3e576eaeee38|sr_644891607462|sr_1eb547defd9c|sr_ec359e2c27e0|sr_0cc5d4c7a6b9|sr_d30c0407b24b|sr_2ead36cae8e2|sr_10e682ba553b|sr_1e8a07a9cd86	2016 preregistered key-question effect (schaefer_2019_preg_81) || schaefer_2019_np_SOC.079 || schaefer_2019_np_CLI.064 || 2016 preregistered key-question effect (schaefer_2019_preg_60) || plot2::schaefer_2019_np_MUL.077	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_eb6e84e100be	src_schaefer2019meaningfulness	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	13	13	2	sr_a182ef5b0da7|sr_307943984453|sr_e89d75ebfd8e|sr_05a96a248d34|sr_3e576eaeee38|sr_644891607462|sr_1eb547defd9c|sr_ec359e2c27e0|sr_0cc5d4c7a6b9|sr_d30c0407b24b|sr_2ead36cae8e2|sr_10e682ba553b|sr_1e8a07a9cd86	2016 preregistered key-question effect (schaefer_2019_preg_81) || schaefer_2019_np_SOC.079 || schaefer_2019_np_CLI.064 || 2016 preregistered key-question effect (schaefer_2019_preg_60) || plot2::schaefer_2019_np_MUL.077	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_f756091d5047	src_motyl2017state	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	8	8	4|5	sr_f5b1fa84ce27|sr_61bbdea80744|sr_03355505d651|sr_78c450606fc2|sr_b0fb1425aea4|sr_7902813ac3c1|sr_d222165d0b25|sr_62cc168cbf4c	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572. || Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013. || Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306. || Psalta, L., Young, A. W., Thompson, P., & Andrews, T. J. (2014). The Thatcher illusion reveals orientation dependence in brain regions involved in processing facial expressions. Psychological science, 25(1), 128-136. || Clarkson, J. J., Valente, M. J., Leone, C., & Tormala, Z. L. (2013). Motivated Reflection on Attitude-Inconsistent Information An Exploration of the Role of Fear of Invalidity in Self-Persuasion. Personality and Social Psychology Bulletin, 39(12), 1559-1570.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_562dca04093f	src_motyl2017state	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	8	8	4|5	sr_f5b1fa84ce27|sr_61bbdea80744|sr_03355505d651|sr_78c450606fc2|sr_b0fb1425aea4|sr_7902813ac3c1|sr_d222165d0b25|sr_62cc168cbf4c	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572. || Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013. || Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306. || Psalta, L., Young, A. W., Thompson, P., & Andrews, T. J. (2014). The Thatcher illusion reveals orientation dependence in brain regions involved in processing facial expressions. Psychological science, 25(1), 128-136. || Clarkson, J. J., Valente, M. J., Leone, C., & Tormala, Z. L. (2013). Motivated Reflection on Attitude-Inconsistent Information An Exploration of the Role of Fear of Invalidity in Self-Persuasion. Personality and Social Psychology Bulletin, 39(12), 1559-1570.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_cb30561bb868	src_internalplot2replicationpairoriginalsbridge	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	5	5	5	sr_3dcf8949d2f9|sr_09224852e3e6|sr_09da2adb56e5|sr_05cd86ffb475|sr_562a7f6042a2	Turri et al. (2015) Experiment 1 Darrel/Squirrel knowledge attribution || Nichols & Knobe (2007) || 10.1007/s00213-003-1558-z || Moral Foundations (Graham et al., 2009) || Nahmias et al. (2006)	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_3880996a2e19	src_button2013	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	5	5	4|5	sr_07eb16a91055|sr_ef6a224b8b86|sr_2688beda5935|sr_0e779c0101ec|sr_0d80ddf31d89	Etminan_72 || Woon_373 || plot2::Oldershaw_214 || Yuan_301 || plot2::Shum_258	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_c8a7f82227f3	src_kuhberger2014publicationbias	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	5	5	5	sr_61aeb1d7281e|sr_928de8f12480|sr_72e0ac9be373|sr_910cc9ea32e4|sr_7967f7ac70eb	kuhberger_669 || plot2::kuhberger_175 || kuhberger_905 || plot2::kuhberger_899 || plot2::kuhberger_364	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_33dfc8dab84f	src_internalplot2replicationpairoriginalsbridge	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	5	5	5	sr_3dcf8949d2f9|sr_09224852e3e6|sr_09da2adb56e5|sr_05cd86ffb475|sr_562a7f6042a2	Turri et al. (2015) Experiment 1 Darrel/Squirrel knowledge attribution || Nichols & Knobe (2007) || 10.1007/s00213-003-1558-z || Moral Foundations (Graham et al., 2009) || Nahmias et al. (2006)	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_9c372726b9e8	src_kuhberger2014publicationbias	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	5	5	5	sr_61aeb1d7281e|sr_928de8f12480|sr_72e0ac9be373|sr_910cc9ea32e4|sr_7967f7ac70eb	kuhberger_669 || plot2::kuhberger_175 || kuhberger_905 || plot2::kuhberger_899 || plot2::kuhberger_364	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_98ae7aa9ecc9	src_button2013	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	5	5	4|5	sr_07eb16a91055|sr_ef6a224b8b86|sr_2688beda5935|sr_0e779c0101ec|sr_0d80ddf31d89	Etminan_72 || Woon_373 || plot2::Oldershaw_214 || Yuan_301 || plot2::Shum_258	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_3b90da5f710e	src_errington2021	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	4	4	4|5	sr_3ea41f299d78|sr_0a95dbeefcd1|sr_2d2f63f07b2f|sr_0ef241dace7f	PTEN expression of siNC vs siCNOT6L in Dicer-Ex5 HCT116 cells || DU145 cell proliferation between siPTEN+siPTENP1 and siPTENP1 || Tumorigenicity frequency between TOP-GFPlow vs TOP-GFPhigh (450 culture) || paper_41_experiment_2	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_5424f6c22bec	src_olsson2023publicationbias	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	4	4	5	sr_47e74981aa68|sr_ddd3d7c5f433|sr_de9d02f3efe7|sr_62eef8724f94	olsson_sundell_2023_57 || olsson_sundell_2023_374 || olsson_sundell_2023_397 || plot2::olsson_sundell_2023_323	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_b0401a50deb7	src_boyce2023studentreplication	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	4	4	4|5	sr_5b1a0fc622e3|sr_656af44d63ac|sr_3c4b03e17612|sr_5d9a9531214b	F(1,117)=127.07 || F(1,76)=11.53 || t(27)=2.71 || sloman2016_1	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_2182a7bb970a	src_errington2021	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	4	4	4|5	sr_3ea41f299d78|sr_0a95dbeefcd1|sr_2d2f63f07b2f|sr_0ef241dace7f	PTEN expression of siNC vs siCNOT6L in Dicer-Ex5 HCT116 cells || DU145 cell proliferation between siPTEN+siPTENP1 and siPTENP1 || Tumorigenicity frequency between TOP-GFPlow vs TOP-GFPhigh (450 culture) || paper_41_experiment_2	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_b827a419e284	src_olsson2023publicationbias	dataset_file	derived_table	csv	4178869	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	4	4	5	sr_47e74981aa68|sr_ddd3d7c5f433|sr_de9d02f3efe7|sr_62eef8724f94	olsson_sundell_2023_57 || olsson_sundell_2023_374 || olsson_sundell_2023_397 || plot2::olsson_sundell_2023_323	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_fb000acbb3c5	src_boyce2023studentreplication	dataset_file	derived_table	csv	1085788	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	4	4	4|5	sr_5b1a0fc622e3|sr_656af44d63ac|sr_3c4b03e17612|sr_5d9a9531214b	F(1,117)=127.07 || F(1,76)=11.53 || t(27)=2.71 || sloman2016_1	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_a3be663f5d80	src_zhang2025clinifact	dataset_file	derived_table	csv	9921908	data/derived/corpus_candidates/candidate_d_n_papers.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	3	3	4|5	sr_60360366c47c|sr_6d53289e06ab|sr_1ba37b2938cd	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol. || Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients. || Aflibercept versus placebo in combination with docetaxel and prednisone for treatment of men with metastatic castration-resistant prostate cancer (VENICE): a phase 3, double-blind randomised trial.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
file_08acb79f133e	src_soto2019loopr	dataset_file	derived_table	csv	1546005	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	True	2	table_or_corpus_file	pandas/readstat/openpyxl with exact row/cell provenance; verify whether this is corpus evidence or original evidence	corpus_or_tabular_value_verifier	3	3	4	sr_be4fa916ebbe|sr_505408ec5cfe|sr_3cef793ec7a4	Religious beliefs and behavior: Cognitive orientation towards spirituality - C || Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524. || Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self‐and partner‐ratings. Journal of Personality, 68, 413-449.	needs_extraction	Run table_or_corpus_file route and create source_result_support rows with exact locator/snippet/cell provenance.
