manual_task_id	source_result_id	canonical_result_id	represented_source_id	extraction_source_id	needed_artifact_type	needed_value_fields	priority_score	priority_reason	failed_route_summary	best_candidate_urls	acceptable_manual_routes	library_access_needed_yn	ill_needed_yn	author_contact_needed_yn	repository_access_request_needed_yn	assigned_to	status	opened_at	closed_at	human_outcome	created_source_file_id	created_support_ids	manual_notes
mtask_c90b467dd12b	sr_d69fb669841a	cr_2fd665401294	work_title_genetic_associations_with_radiological_damage_in_rheumatoid_arthri	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/31596875/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_7ac488456e8a	sr_143d87ef36aa	cr_544bce58a6d9	work_title_is_there_selection_bias_in_laboratory_experiments_the_case_of_soci	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1007/s10683-012-9342-8	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_3404eceb8f9f	sr_629af99106ba	cr_24c5ebcdf489	work_title_loyal_rebels_a_test_of_the_normative_conflict_model_of_constructiv	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1002/job.2194	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_85a892ffe6b3	sr_2688beda5935	cr_0c3a5b4580b5	work_plot2_button_nord_neuroscience_oldershaw_214_337	src_button2013	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.neubiorev.2010.11.001	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_8c2760ad0a45	sr_44a8287fc7cc	cr_967b8d1cbfa7	work_title_incorporating_spatial_anatomical_similarity_into_the_vgwas_framewo	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/31095298/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1bb67055e4ca	sr_656af44d63ac	cr_cd31c844f828	work_title_f_1_76_11_53	src_boyce2023studentreplication	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1177/0956797611428079	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_68fed2b33201	sr_5c5f468d0b79	cr_59a5d991e9fe	work_title_feelings_of_social_warmth_or_coldness_can_be_induced_by_experience	src_tosh2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/a0023527	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_f4f67e20cc79	sr_b868072acfa7	cr_6465802f3067	work_title_progression_free_survival_pfs_per_independent_radiologic_review	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT01360554 | https://clinicaltrials.gov/study/NCT01360554	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_0d50102d14f6	sr_bb35048cf955	cr_fb897ab26ec3	work_title_intentional_disclosure_audience_privacy_setting	src_masur2025privacy	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1080/08838151.2012.732140	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_aa645639448b	sr_160ac121ff32	cr_7792b5c239d0	work_title_modified_bromage_score_at_10_minutes_post_injection	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT03993314 | https://clinicaltrials.gov/study/NCT03993314	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_4bad332dba88	sr_8ef41f574c02	cr_06b5c5fc236f	work_title_genetic_variants_at_2q24_are_associated_with_susceptibility_to_typ	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/20418489/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_24527c7e9d97	sr_041065fd13e4	cr_3f85743cdbc0	work_title_complete_healing_of_the_persistent_epithelial_defect_ped_or_cornea	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT02227147 | https://clinicaltrials.gov/study/NCT02227147	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_2ce984389fc3	sr_7e8fa5f6115f	cr_d66f287278ab	work_title_genome_wide_association_and_pathway_analysis_of_left_ventricular_f	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/28542097/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_da22208af777	sr_e91cbb524953	cr_60ea139383f1	work_title_overall_survival	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT01212991 | https://clinicaltrials.gov/study/NCT01212991	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_cdfbb5fd0527	sr_3c4b03e17612	cr_79033a41e2d8	work_title_t_27_2_71	src_boyce2023studentreplication	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1177/0956797613494853	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_6f48f011ae29	sr_0e779c0101ec	cr_35bc6eedffc4	work_title_yuan_301	src_button2013	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pmc.ncbi.nlm.nih.gov/articles/PMC5566862/#B78	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_72cd0f26dbf6	sr_7eef079beb19	cr_69a38af8df31	work_plot2_metabus_open_bosco_jap_85_2_237_3794	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0021-9010.85.2.237	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_75a00e647dcd	sr_74bb31b5d242	cr_08415ad04f45	work_title_integration_of_genome_wide_snp_data_and_gene_expression_profiles_r	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/26401656/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_a6ebac2b31ef	sr_a2e527fb29d6	cr_99b0d6fe5fa8	work_doi_10_1086_670394	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1086/670394	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_f791d51a3646	sr_5d73e18a9b1e	cr_d8f9171614fb	work_title_looking_on_the_bright_side_replicating_the_association_between_bri	src_vandenakkerselectivehypothesis2023	effect_text	effect_text|original_source_object|prereg_artifact	130	Missing verbatim effect/statistic text blocks full promotion.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=2	https://doi.org/10.1525/collabra.168	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_a00e6d68b965	sr_30b176b2d082	cr_739ad6040770	work_title_mohler_seitz_2012	src_havranekarmingtondata	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1007/s10290-012-0126-1	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_e8074e59a584	sr_eaab9016f715	cr_ce97efeda7fb	work_title_proportion_of_participants_with_clinical_remission_per_mayo_score	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00385736 | https://clinicaltrials.gov/study/NCT00385736	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_8b2f8360e160	sr_505408ec5cfe	cr_ee275b7e4a13	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	src_soto2019loopr	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0022-0167.40.4.518	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_da26f5afdb76	sr_de1c92df2ed9	cr_e64759954cf0	work_doi_10_1111_1467_9280_00431	src_tosh2024	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1111/1467-9280.00431	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_0e1f129868ce	sr_459c73f90a3d	cr_e7d223f4d330	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	src_esareywu2016	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=2	https://doi.org/10.1111/j.1540-5907.2012.00627.x	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_8cd5f42051e0	sr_69da0613a6c0	cr_15565fa7e8c0	work_title_effect_of_hla_drb1_alleles_and_genetic_variants_on_the_development	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/29521573/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_cdd6b5826a89	sr_ec359e2c27e0	cr_2834a08af056	work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_50	src_schaefer2019meaningfulness	original_source_object	original_source_object|prereg_artifact	95	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1097/01.asm.0001073948.78669.07	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_24ecc532b6c1	sr_4b879765bfd6	cr_390a3fa77543	work_title_progression_free_survival_pfs_following_treatment_with_tivantinib	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT01075048 | https://clinicaltrials.gov/study/NCT01075048	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1ebbe7c4d7e6	sr_0d80ddf31d89	cr_eb6d9082b7a3	work_plot2_button_nord_neuroscience_shum_258_408	src_button2013	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.neuropsychologia.2011.02.006	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_632e373e65ce	sr_0680b784ddd6	cr_f6910cdb7863	work_doi_10_17605_osf_io_39xuw	src_tosh2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1111/j.1468-0068.2010.00795.x	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_e8960e1f0f8f	sr_dc8fc4fdac47	cr_bbfebf72e1d2	work_title_miron_1986	src_havranek2015	original_source_object	original_source_object	90	Target is grounded but original source bytes/value text need acquisition.	current_evidence=external_source_assertion; coding_status=coded_with_schema_gaps; problem_count=1		try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_610fdb6a6711	sr_2ac5c37e5f0c	cr_6977ba2fadeb	work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1007/s11747-013-0354-5	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_58e060dadf74	sr_885a811e26fd	cr_c30ace9f717f	work_title_scarcity_induced_focus_ledas_to_neglect_of_other_details	src_tosh2024	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1126/science.1222426	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_32f7c8622cd9	sr_f2b05e0d75f6	cr_c28f10d15b00	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	src_tosh2024	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1126/science.1130726	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_341d735ff5c4	sr_8d5804d7e7e8	cr_895e67d2db84	work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall	src_tosh2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.3758/bf03211160	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_3a6b055e5625	sr_2d2f63f07b2f	cr_fe91bc80d219	work_title_tumorigenicity_frequency_between_top_gfplow_vs_top_gfphigh_450_cul	src_errington2021	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1038/ncb2048	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_14665b0f8da6	sr_649b913c7a05	cr_7514506bbe82	work_title_integration_of_transcriptome_and_exome_genotyping_identifies_signi	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/35215271/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_d9e1b9ddffb4	sr_2d3d0f11d546	cr_cd24f9151b62	work_title_proportion_of_patients_meeting_american_college_of_rheumatology_20	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00369928 | https://clinicaltrials.gov/study/NCT00369928	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_8b1c97ce1e7d	sr_50fdee6ef7a9	cr_78a96c05e33f	work_title_nrs_numerical_rating_scale	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT02359110 | https://clinicaltrials.gov/study/NCT02359110	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_371b9e31a53c	sr_09896453a68e	cr_bdce52da36ab	work_title_jap_93_4_864	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0021-9010.93.4.864	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_c163ba426e4c	sr_3cda92191f17	cr_c02bef21928d	work_plot2_metabus_open_bosco_jap_95_1_122_4496	src_bosco2020metabus	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/s0962-1849(12)00012-1	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_86502c261a73	sr_f2d67c41c94e	cr_bbb47d81e2cf	work_title_change_in_positive_and_negative_syndrome_scale_panss_total_score_f	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00590577 | https://clinicaltrials.gov/study/NCT00590577	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_beabdb7e4d77	sr_1da5d9472eaf	cr_036270317940	work_title_mean_change_in_baseline_observation_carried_forward_bocf_average_d	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00636636 | https://clinicaltrials.gov/study/NCT00636636	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_02dff018979a	sr_ba8e04437ef3	cr_6037bb7d04c5	work_title_genome_wide_association_study_of_pancreatic_cancer_in_japanese_pop	src_yengo2022	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://pubmed.ncbi.nlm.nih.gov/20686608/	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_7b93cb7d2d7a	sr_7432aa117bcb	cr_9cfe4e414211	work_title_jap_91_1_139	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0021-9010.91.1.139	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_9049141e91b2	sr_0ef241dace7f	cr_7579f59939a1	work_title_paper_41_experiment_2	src_errington2021	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.7554/elife.34364	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_d12ab9b91be5	sr_616ebdabaa34	cr_3fd8ccd58be3	work_title_comparing_all_morning_bowel_prep_to_evening_bowel_prep_for_patient	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00687830 | https://clinicaltrials.gov/study/NCT00687830	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_3816dc60ae62	sr_e1dd23091aff	cr_ec7479cdc16c	work_title_ceo_career_horizon_and_tenure_future_performance_implications_unde	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.jbusres.2011.09.003	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_cf3a37e47575	sr_a852da233b7d	cr_4ac25dc6f47b	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	src_goldengulzarsonnetdataverse	effect_text	effect_text|original_source_object|prereg_artifact	130	Missing verbatim effect/statistic text blocks full promotion.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=2	https://doi.org/10.1177/00104140251381745	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_5ad8df14af00	sr_8bf8e026decd	cr_a772cb180eae	work_title_children_and_careers_how_family_size_affects_parents_labor_market	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1007/s13524-017-0612-0	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
