source_result_id	result_label	source_family	source_directness	coding_status	local_evidence_path	local_evidence_sha256	local_evidence_kind	doi_list	pmid_list	pmcid_list	nct_list	url_list	aea_trial_list	dataverse_dvn_list	source_bib_key	source_bib_doi	source_bib_url	source_bib_title	source_bib_real_world_url	crossref_resolved_doi	crossref_resolved_title	crossref_score	crossref_title_similarity	crossref_resolution_method	crossref_resolution_status	crossref_query_url	primary_real_world_url	primary_real_world_url_basis	grounding_status	literal_number_status	number_verified_against_original_source	grounding_note	evidence_level	evidence_level_name	source_is_original	number_verified_by_us	represented_work_identified	source_is_external	requires_manual_review	conversion_verified
sr_be4fa916ebbe	Religious beliefs and behavior: Cognitive orientation towards spirituality - C	LOOPR coding workbook	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/loopr/Replication coding and results.xlsx	f856cddcfb022b260e79b054beac19bfdd867a1f4eb634b50fbdd6ef8c0abe7f	mirrored_replication_project								soto2019loopr	10.1177/0956797619831612	https://doi.org/10.1177/0956797619831612	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	https://doi.org/10.1177/0956797619831612	10.1111/1467-6494.t01-1-00094	Spirituality: Description, Measurement, and Relation to the Five Factor Model of Personality		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=MacDonald%2C+D.+A.+%282000%29.+Spirituality%3A+Description%2C+measurement%2C+and+relation+to+the+five+factor+model+of+personality.+Journal+of+Personality%2C+68%2C+153-197.	https://doi.org/10.1111/1467-6494.t01-1-00094	crossref_doi	represented_work_crossref_resolved	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_e2cb991d651a	Garry et al. (2008) co-witness memory distortion original New Zealand study	Eyewitness ten-country paper table rescue	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/lead_harvest/eyewitness_ten_countries_2018/eyewitness_ten_country_accepted_manuscript_figure3.csv	391f280a47e49815b6b4317802ab17aa4ec6cf8d9e32d32b9dbb88a9d5be1106	mirrored_replication_project	10.1016/j.jarmac.2018.09.004							ito2018eyewitnessTenCountries	10.1016/j.jarmac.2018.09.004	https://doi.org/10.1016/j.jarmac.2018.09.004	Eyewitness Memory Distortion Following Co-Witness Discussion: A Replication of Garry, French, Kinzett, and Mori (2008) in Ten Countries	https://doi.org/10.1016/j.jarmac.2018.09.004						not_needed_or_not_attempted		https://doi.org/10.1016/j.jarmac.2018.09.004	doi	represented_work_identifier_in_source_row	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_76a99a771018	Time to Resolution of Acute Respiratory Viral Infection (ARVI) Symptoms	ClinicalTrials.gov phase-2+ primary randomized registry rows	raw_ctgov_registry_row	fully_coded	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT04244084				du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT04244084	nct	registry_identifier_nct	literal_number_from_registry_mirror	yes	NCT registry row is treated as authoritative registry source for the literal result.	6	original_number_extracted	true	true	true	true	false	true
sr_4018aa63d523	https://osf.io/8j9cg/	RPP canonical OSF csv	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/rpp/rpp_data_osf.csv	4d87a2636181d8e31230422854cf0fabeaecd2f1b47a59627482c05a2b56d54d	mirrored_replication_project					https://osf.io/8j9cg/			collaboration2015	10.1126/science.aac4716	https://doi.org/10.1126/science.aac4716	Estimating the reproducibility of psychological science	https://doi.org/10.1126/science.aac4716	10.1037/0278-7393.34.1.230	Accelerated relearning after retrieval-induced forgetting: The benefit of being forgotten.		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Accelerated+relearning+after+retrieval-induced+forgetting%3A+The+benefit+of+being+forgotten.	https://doi.org/10.1037/0278-7393.34.1.230	crossref_doi	represented_work_crossref_resolved	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_1ffcb30d1c76	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	RPP canonical OSF csv	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/rpp/rpp_data_osf.csv	4d87a2636181d8e31230422854cf0fabeaecd2f1b47a59627482c05a2b56d54d	mirrored_replication_project					https://osf.io/i29mh/			collaboration2015	10.1126/science.aac4716	https://doi.org/10.1126/science.aac4716	Estimating the reproducibility of psychological science	https://doi.org/10.1126/science.aac4716	10.1111/j.1467-9280.2008.02045.x	The Value of Believing in Free Will		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=The+value+of+believing+in+free+will%3A+Encouraging+a+belief+in+determinism+increases+cheating.	https://doi.org/10.1111/j.1467-9280.2008.02045.x	crossref_doi	represented_work_crossref_resolved	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_5b1a0fc622e3	F(1,117)=127.07	Boyce student replication corpus	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/boyce_student/boyce_2023_data.csv	f646d679a792f34dcbb7c1a3d221e2359bf7851ffa1299f9def8215dffa61170	mirrored_replication_project								boyce2023studentreplication	10.1098/rsos.231240	https://doi.org/10.1098/rsos.231240	Eleven years of student replication projects provide evidence on the correlates of replicability in psychology	https://doi.org/10.1098/rsos.231240	10.1037/a0030836	Predicting persons' versus a person's goodness: Behavioral forecasts diverge for individuals versus populations.		1.000	boyce_target_lastauthor_year_manual_crossref	source_specific_high_confidence	Boyce student-replication corpus gives only target_lastauthor_year=critcher2013; Crossref resolves the matching Critcher article.	https://doi.org/10.1037/a0030836	crossref_doi	represented_work_source_specific_resolved	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_29a6bfd3a748	Complete Heartburn Relief During the First Full 24-Hour Period in the ITT Population.	ClinicalTrials.gov phase-2+ primary randomized registry rows	raw_ctgov_registry_row	fully_coded	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT00236184				du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00236184	nct	registry_identifier_nct	literal_number_from_registry_mirror	yes	NCT registry row is treated as authoritative registry source for the literal result.	6	original_number_extracted	true	true	true	true	false	true
sr_1c71871780ff	plot2::PP-63-2-439	metaBUS open Bosco subset	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	6ddc9c27ad135da96a982ed20004713fe4904741e34caee71828d7efbce9df1b	external_corpus_mirror								bosco2020metabus	10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	Advancing Meta-Analysis With Knowledge-Management Platforms: Using metaBUS in Psychology	https://doi.org/10.1177/2515245919882693	10.1111/peps.2010.63.issue-2		34.706547		metabus_journal_volume_issue_page	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Personnel+Psychology+2010.0+63+2+439	https://doi.org/10.1111/peps.2010.63.issue-2	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_1ba37b2938cd	Aflibercept versus placebo in combination with docetaxel and prednisone for treatment of men with metastatic castration-resistant prostate cancer (VENICE): a phase 3, double-blind randomised trial.	CliniFact published primary pairs	candidate_child_numeric_row	coded_with_schema_gaps	data/derived/publication_bias_direct/clinifact_publication_registry_pairs.csv	34d37f535ea964d068cc2c4335652447b8a6bb3321809b6289e9577401566919	internal_derived_table		23742877		NCT00519285				zhang2025clinifact	10.1038/s41597-025-04417-x	https://doi.org/10.1038/s41597-025-04417-x	A Dataset for Evaluating Clinical Research Claims in Large Language Models	https://doi.org/10.1038/s41597-025-04417-x						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00519285	nct	registry_identifier_nct	literal_number_from_internal_derived_table	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	false	true	false
sr_0a4728aa6abf	Rodríguez-Lara and Moreno-Garrido (2011)	SCORE analyst join	replication_pair_source_row	coded_with_schema_gaps	data/raw/corpus_candidates/score/orig_outcomes.csv	325b445d0a253342eb3d2d318aa4233bcca23c16866b5c1cc2733bab8f26478f	external_corpus_mirror	10.1007/s10683-011-9295-3							tyner2026	10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f\_v1	Investigating the replicability of the social and behavioural sciences	https://doi.org/10.31222/osf.io/b7x8f_v1						not_needed_or_not_attempted		https://doi.org/10.1007/s10683-011-9295-3	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
