manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch001.json	11	api_candidate_d69512d607ea08f3	authentic pedagogy -> Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy	metadata_api_search	coverage_only	medium	authentic pedagogy		Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy		unknown_until_full_text	high	"[""http://hdl.handle.net/1959.13/28991"", ""http://nova.newcastle.edu.au/vital/access/manager/Repository/uon:2334"", ""https://openalex.org/W2605554223""]"	"[""authentic pedagogy"", ""Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy"", ""api_candidate_d69512d607ea08f3""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	12	api_candidate_7f3b70fe52767bc4	the Effect of Product Size on Status Signaling -> Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling	metadata_api_search	coverage_only	medium	the Effect of Product Size on Status Signaling		Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling	10.15626/mp.2020.2538	unknown_until_full_text	high	"[""https://doi.org/10.15626/mp.2020.2538""]"	"[""10.15626/mp.2020.2538"", ""the Effect of Product Size on Status Signaling"", ""Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling"", ""api_candidate_7f3b70fe52767bc4""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	8	fig1_pair_1b8cd026a5c08362|fig1_pair_83a777c13b99494a|fig1_pair_c0ca281bbd3da1e5|fig1_pair_dbbbd144d697b4ce	fred_other_additions	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	13	api_candidate_79aefba4508adf98	Measurement Invariance for Registered Reports -> Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports	metadata_api_search	coverage_only	medium	Measurement Invariance for Registered Reports		Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports	10.1177/10731911241280763	unknown_until_full_text	high	"[""https://doi.org/10.1177/10731911241280763""]"	"[""10.1177/10731911241280763"", ""Measurement Invariance for Registered Reports"", ""Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports"", ""api_candidate_79aefba4508adf98""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	14	api_candidate_ffd55078d3e1ef53	unresolved original target -> Is spacing really the â€œfriend of inductionâ€?	metadata_api_search	coverage_only	low			Is spacing really the â€œfriend of inductionâ€?	10.3389/fpsyg.2014.00259	unknown_until_full_text	medium	"[""https://www.frontiersin.org/articles/10.3389/fpsyg.2014.00259/pdf"", ""https://doi.org/10.3389/fpsyg.2014.00259"", ""https://pubmed.ncbi.nlm.nih.gov/24744742"", ""https://pure.eur.nl/en/publications/a130c914-8efe-4c31-aee4-799446bfba0d"", ""http://hdl.handle.net/1765/68537"", ""https://doaj.org/article/7705cbc33f964520a04180b3fac2f278"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/3978334"", ""http://repub.eur.nl/pub/68537"", ""https://openalex.org/W2043407405""]"	"[""10.3389/fpsyg.2014.00259"", ""Is spacing really the \u00e2\u20ac\u0153friend of induction\u00e2\u20ac?"", ""api_candidate_ffd55078d3e1ef53""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""inding and hence to more conclusive evidence of the spacing effect in inductive learning. The findings from the present replication attempt revealed a medium-sized advantage of spacing over massing in inductive learning, which was comparable to the original effect in the experiment by Kornell and Bjork (2008). Also, the 95% confidence intervals (CI) of the"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	2	fig1_pair_edad9df532d82302	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	15	api_candidate_6628c13a9b511007	Mortality Salience Effect With and Without Original Author Involvement -> Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	metadata_api_search	coverage_only	medium	Mortality Salience Effect With and Without Original Author Involvement		Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	10.1525/collabra.35271	unknown_until_full_text	high	"[""https://online.ucpress.edu/collabra/article-pdf/8/1/35271/662625/collabra_2022_8_1_35271.pdf"", ""https://doi.org/10.1525/collabra.35271"", ""https://openalex.org/W4225656869""]"	"[""10.1525/collabra.35271"", ""Mortality Salience Effect With and Without Original Author Involvement"", ""Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement"", ""api_candidate_6628c13a9b511007""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	16	api_candidate_b9cdb8cc6a76d362	Messenger Et al. (2012) -> Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)	metadata_api_search	coverage_only	medium	Messenger Et al. (2012)		Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)	10.1525/collabra.31055	unknown_until_full_text	high	"[""https://doi.org/10.1525/collabra.31055""]"	"[""10.1525/collabra.31055"", ""Messenger Et al. (2012)"", ""Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)"", ""api_candidate_b9cdb8cc6a76d362""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	17	api_candidate_8b4783f7bcaa81ab	unresolved original target -> “Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	metadata_api_search	coverage_only	medium			“Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	10.5178/lebs.2023.105	unknown_until_full_text	medium	"[""https://doi.org/10.5178/lebs.2023.105""]"	"[""10.5178/lebs.2023.105"", ""\u201cWatching Eyes\u201d Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study"", ""api_candidate_8b4783f7bcaa81ab""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""\u201cWatching Eyes\u201d Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	18	api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	metadata_api_search	coverage_only	low			The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	10.1016/j.ynirp.2022.100109	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.ynirp.2022.100109"", ""https://pubmed.ncbi.nlm.nih.gov/40567310"", ""https://doaj.org/article/408d358da3e24976befcf82496d8b324"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/12172861"", ""https://hdl.handle.net/10037/27561"", ""https://openalex.org/W4286884489""]"	"[""10.1016/j.ynirp.2022.100109"", ""The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report"", ""api_candidate_65131b7d7b541cd5""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""nce for the efficacy of HD-tDCS in interfering with mind wandering. The current study is a high-powered, pre-registered direct replication attempt of the effect found by Boayue et al. (2020). In addition, we investigated whether the effects of HD-tDCS on mind wandering would be prolonged and assessed the underlying processes of mind wandering using electro"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	19	api_candidate_1558aa984b33c59b	unresolved original target -> Conservatives and liberals have similar physiological responses to threats	metadata_api_search	coverage_only	low			Conservatives and liberals have similar physiological responses to threats	10.1038/s41562-020-0823-z	unknown_until_full_text	medium	"[""https://doi.org/10.1038/s41562-020-0823-z"", ""https://pubmed.ncbi.nlm.nih.gov/32042109"", ""https://handle.uba.uva.nl/personal/pure/en/publications/conservatives-and-liberals-have-similar-physiological-responses-to-threats(1e48ee13-a5cc-4753-a5b6-61334e7a3acf).html"", ""https://psyarxiv.com/vdpyt/"", ""https://sciencespo.hal.science/hal-03631530"", ""https://www.nature.com/articles/s41562-020-0823-z"", ""https://hdl.handle.net/11245.1/1e48ee13-a5cc-4753-a5b6-61334e7a3acf"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/7306406"", ""https://pure.au.dk/portal/en/publications/689bbb6c-8d19-494e-8da8-86776107bfd6"", ""https://dare.uva.nl/personal/pure/en/publications/conservatives-and-liberals-have-similar-physiological-responses-to-threats(1e48ee13-a5cc-4753-a5b6-61334e7a3acf).html"", ""https://openalex.org/W3002055841""]"	"[""10.1038/s41562-020-0823-z"", ""Conservatives and liberals have similar physiological responses to threats"", ""api_candidate_1558aa984b33c59b""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ng scientific and popular impact, independent laboratories have not replicated the study. We conducted a pre-registered direct replication (n = 202) and conceptual replications in the United States (n = 352) and the Netherlands (n = 81). Our analyses do not support the conclusions of the original study, nor do we find evidence for broader claims regarding"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	20	api_candidate_26a8e5e1bcbf5dec	unresolved original target -> The tainted altruism effect: a successful pre-registered replication	metadata_api_search	coverage_only	medium			The tainted altruism effect: a successful pre-registered replication	10.1098/rsos.211152	unknown_until_full_text	medium	"[""https://doi.org/10.1098/rsos.211152""]"	"[""10.1098/rsos.211152"", ""The tainted altruism effect: a successful pre-registered replication"", ""api_candidate_26a8e5e1bcbf5dec""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""The tainted altruism effect: a successful pre-registered replication"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	21	api_candidate_de98537749100357	unresolved original target -> Can race really be erased? A pre-registered replication study	metadata_api_search	coverage_only	medium			Can race really be erased? A pre-registered replication study	10.3389/fpsyg.2014.01035	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpsyg.2014.01035""]"	"[""10.3389/fpsyg.2014.01035"", ""Can race really be erased? A pre-registered replication study"", ""api_candidate_de98537749100357""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Can race really be erased? A pre-registered replication study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	22	api_candidate_42be8d177b91d04f	unresolved original target -> A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study	metadata_api_search	coverage_only	medium			A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study	10.1016/j.cortex.2024.11.016	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.cortex.2024.11.016""]"	"[""10.1016/j.cortex.2024.11.016"", ""A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study"", ""api_candidate_42be8d177b91d04f""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	23	api_candidate_2eda47acdf45e76c	unresolved original target -> Measuring the crowd within again: a pre-registered replication study	metadata_api_search	coverage_only	medium			Measuring the crowd within again: a pre-registered replication study	10.3389/fpsyg.2014.00786	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpsyg.2014.00786""]"	"[""10.3389/fpsyg.2014.00786"", ""Measuring the crowd within again: a pre-registered replication study"", ""api_candidate_2eda47acdf45e76c""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Measuring the crowd within again: a pre-registered replication study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	24	api_candidate_35c434b56bea3ba8	unresolved original target -> Darwinian Grandparenting Redux: a Pre-registered Replication and Extension	metadata_api_search	coverage_only	medium			Darwinian Grandparenting Redux: a Pre-registered Replication and Extension	10.1007/s40806-022-00323-2	unknown_until_full_text	medium	"[""https://doi.org/10.1007/s40806-022-00323-2""]"	"[""10.1007/s40806-022-00323-2"", ""Darwinian Grandparenting Redux: a Pre-registered Replication and Extension"", ""api_candidate_35c434b56bea3ba8""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Darwinian Grandparenting Redux: a Pre-registered Replication and Extension"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	25	api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	metadata_api_search	coverage_only	medium	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds		Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	10.3758/s13414-020-02021-2	unknown_until_full_text	high	"[""https://link.springer.com/content/pdf/10.3758/s13414-020-02021-2.pdf"", ""https://doi.org/10.3758/s13414-020-02021-2"", ""https://pubmed.ncbi.nlm.nih.gov/32935289"", ""http://hdl.handle.net/10831/63983"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/7593296"", ""https://ueaeprints.uea.ac.uk/id/eprint/96195/"", ""https://openalex.org/W3086688132""]"	"[""10.3758/s13414-020-02021-2"", ""of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds"", ""Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds"", ""api_candidate_9a6b74a967e69dba""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	26	api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	metadata_api_search	coverage_only	low			Making replication mainstream	10.1017/s0140525x17001972	unknown_until_full_text	medium	"[""https://doi.org/10.1017/s0140525x17001972"", ""https://pubmed.ncbi.nlm.nih.gov/29065933"", ""https://pure.eur.nl/en/publications/e288c11b-766b-46cf-8b2c-656b0de7a935"", ""https://arxiv.org/pdf/1801.05049"", ""http://arxiv.org/abs/1801.05049"", ""http://hdl.handle.net/1765/102830"", ""http://repub.eur.nl/pub/102830"", ""http://api.osf.io/v2/nodes/tr7u8/"", ""https://osf.io/tr7u8"", ""https://openalex.org/W2767099881""]"	"[""10.1017/s0140525x17001972"", ""Making replication mainstream"", ""api_candidate_94fcbe230fe854a6""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""rative summary, we review various types of replication studies and then discuss the most commonly voiced concerns about direct replication. We provide detailed responses to these concerns and consider different statistical ways to evaluate replications. We conclude there are no theoretical or statistical obstacles to making direct replication a routine asp"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-api-batch001.json	27	api_candidate_810171915e0f8ccd	of Kahneman and Tversky (1973) -> The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)	metadata_api_search	coverage_only	medium	of Kahneman and Tversky (1973)		The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)	10.24072/pci.rr.100609	unknown_until_full_text	high	"[""https://doi.org/10.24072/pci.rr.100609""]"	"[""10.24072/pci.rr.100609"", ""of Kahneman and Tversky (1973)"", ""The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)"", ""api_candidate_810171915e0f8ccd""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
